"pack_name","price","price_text","reward_item","destination"
"Two Crowns Aged Cheese","17.7429","17g 74s 29c","Gold","Cinderstone Moor"
"Halcyona Aged Cheese","34.0371","34g 3s 71c","Gold","Cinderstone Moor"
"Dewstone Aged Cheese","30.478","30g 47s 80c","Gold","Cinderstone Moor"
"Lilyut Aged Cheese","35.9842","35g 98s 42c","Gold","Cinderstone Moor"
"Gweonid Fertilizer","29.8199","29g 81s 99c","Gold","Cinderstone Moor"
"Marianople Fertilizer","17.8087","17g 80s 87c","Gold","Cinderstone Moor"
"Dewstone Fertilizer","19.9103","19g 91s 3c","Gold","Cinderstone Moor"
"Solzreed Fertilizer","19.6142","19g 61s 42c","Gold","Cinderstone Moor"
"White Arden Fertilizer","22.2271","22g 22s 71c","Gold","Cinderstone Moor"
"Lilyut Hills Fertilizer","23.4226","23g 42s 26c","Gold","Cinderstone Moor"
"Two Crowns Fertilizer","11.7878","11g 78s 78c","Gold","Cinderstone Moor"
"Hellswamp Fertilizer","29.6197","29g 61s 97c","Gold","Cinderstone Moor"
"Halcyona Fertilizer","22.1813","22g 18s 13c","Gold","Cinderstone Moor"
"Sanddeep Fertilizer","23.6702","23g 67s 2c","Gold","Cinderstone Moor"
"Airain Dream Catchers","35.7777","35g 77s 77c","Gold","Cinderstone Moor"
"Airain Triple Stout","31.2155","31g 21s 55c","Gold","Cinderstone Moor"
"Airain Vegetable Seasoning","32.64","32g 64s 0c","Gold","Cinderstone Moor"
"Airain Fertilizer","34.9198","34g 91s 98c","Gold","Cinderstone Moor"
"Aubre Cradle Rice Flour","28.556","28g 55s 60c","Gold","Cinderstone Moor"
"Aubre Cradle Ethanol","24.9501","24g 95s 1c","Gold","Cinderstone Moor"
"Aubre Cradle Deviled Eggs","26.0763","26g 7s 63c","Gold","Cinderstone Moor"
"Aubre Cradle Fertilizer","27.8786","27g 87s 86c","Gold","Cinderstone Moor"
"Ahnimar Hangover Cure","39.3721","39g 37s 21c","Gold","Cinderstone Moor"
"Ahnimar Mushroom Roulette","34.3344","34g 33s 44c","Gold","Cinderstone Moor"
"Ahnimar Pressed Powder","35.9074","35g 90s 74c","Gold","Cinderstone Moor"
"Ahnimar Fertilizer","38.4249","38g 42s 49c","Gold","Cinderstone Moor"
"Karkasse Quilts","35.1349","35g 13s 49c","Gold","Cinderstone Moor"
"Karkasse Dragon Jerky","30.6574","30g 65s 74c","Gold","Cinderstone Moor"
"Karkasse Burn Cream","32.0555","32g 5s 55c","Gold","Cinderstone Moor"
"Karkasse Fertilizer","34.2922","34g 29s 22c","Gold","Cinderstone Moor"
"Airain Aged Honey","55.4329","55g 43s 29c","Gold","Cinderstone Moor"
"Aubre Cradle Aged Honey","44.0955","44g 9s 55c","Gold","Cinderstone Moor"
"Ahnimar Aged Honey","61.0767","61g 7s 67c","Gold","Cinderstone Moor"
"Karkasse Aged Honey","54.4232","54g 42s 32c","Gold","Cinderstone Moor"
"Airain Aged Salve","54.0084","54g 0s 84c","Gold","Cinderstone Moor"
"Aubre Cradle Aged Salve","42.9692","42g 96s 92c","Gold","Cinderstone Moor"
"Ahnimar Aged Salve","59.5035","59g 50s 35c","Gold","Cinderstone Moor"
"Karkasse Aged Salve","53.0251","53g 2s 51c","Gold","Cinderstone Moor"
"Airain Aged Cheese","54.0084","54g 0s 84c","Gold","Cinderstone Moor"
"Aubre Cradle Aged Cheese","42.9692","42g 96s 92c","Gold","Cinderstone Moor"
"Ahnimar Aged Cheese","59.5035","59g 50s 35c","Gold","Cinderstone Moor"
"Karkasse Aged Cheese","53.0251","53g 2s 51c","Gold","Cinderstone Moor"
"Two Crowns Antiquities","11.0768","11g 7s 68c","Gold","Cinderstone Moor"
"White Arden Antiquities","20.8079","20g 80s 79c","Gold","Cinderstone Moor"
"Solzreed Aged Cordial","17.4928","17g 49s 28c","Gold","Sanddeep"
"Gweonid Willow Arrows","20.0199","20g 1s 99c","Gold","Sanddeep"
"Original Lilyut Anvil Casts","18.7199","18g 71s 99c","Gold","Sanddeep"
"Dewstone Plains Rainbow Dye","17.4615","17g 46s 15c","Gold","Sanddeep"
"White Arden Silver Lumber","13.3306","13g 33s 6c","Gold","Sanddeep"
"Marianople Embroidered Fabric","10.7181","10g 71s 81c","Gold","Sanddeep"
"Two Crowns First Harvest Tea","11.9097","11g 90s 97c","Gold","Sanddeep"
"Cinderstone Shock Absorber","14.6661","14g 66s 61c","Gold","Sanddeep"
"Halcyona Organic Grains","10.3322","10g 33s 22c","Gold","Sanddeep"
"Hellswamp Spore Farm Wood","7.8983","7g 89s 83c","Gold","Sanddeep"
"Solzreed Strawberry Jam","17.4928","17g 49s 28c","Gold","Sanddeep"
"Solzreed Acorn Jelly","17.4928","17g 49s 28c","Gold","Sanddeep"
"Gweonid Grilled Goose","20.0199","20g 1s 99c","Gold","Sanddeep"
"Gweonid Goose Down","20.0199","20g 1s 99c","Gold","Sanddeep"
"Lilyut Alchemy Catalyst","18.7199","18g 71s 99c","Gold","Sanddeep"
"Lilyut Square Bricks","18.7199","18g 71s 99c","Gold","Sanddeep"
"Dewstone Corn Meal","17.4615","17g 46s 15c","Gold","Sanddeep"
"Dewstone Petal Dye","17.4615","17g 46s 15c","Gold","Sanddeep"
"White Arden Plywood","13.3306","13g 33s 6c","Gold","Sanddeep"
"White Arden Pinecone Powder","13.3306","13g 33s 6c","Gold","Sanddeep"
"Marianople Wool","10.7181","10g 71s 81c","Gold","Sanddeep"
"Marianople Facial Cleanser","10.7181","10g 71s 81c","Gold","Sanddeep"
"Two Crowns Lemon Juice","11.9097","11g 90s 97c","Gold","Sanddeep"
"Two Crowns Lavender Candy","11.9097","11g 90s 97c","Gold","Sanddeep"
"Cinderstone Airtight Stopper","14.6661","14g 66s 61c","Gold","Sanddeep"
"Cinderstone Metal Trim","14.6661","14g 66s 61c","Gold","Sanddeep"
"Halcyona Coarse Flour","10.3322","10g 33s 22c","Gold","Sanddeep"
"Halcyona Fine Flour","10.3322","10g 33s 22c","Gold","Sanddeep"
"Hellswamp Mushroom Sauce","7.8983","7g 89s 83c","Gold","Sanddeep"
"Hellswamp Sawdust Shavings","7.8983","7g 89s 83c","Gold","Sanddeep"
"Solzreed Handicrafts Basket","17.4928","17g 49s 28c","Gold","Sanddeep"
"Gweonid Bug Repellent Wood","20.0199","20g 1s 99c","Gold","Sanddeep"
"Lilyut Special Spice","18.7199","18g 71s 99c","Gold","Sanddeep"
"Dewstone Plains Onion Juice","17.4615","17g 46s 15c","Gold","Sanddeep"
"White Arden Steamed Pumpkin","13.3306","13g 33s 6c","Gold","Sanddeep"
"Marianople Orange Drink","10.7181","10g 71s 81c","Gold","Sanddeep"
"Two Crowns Dried Seaweed","11.9097","11g 90s 97c","Gold","Sanddeep"
"Cinderstone Pickled Olives","14.6661","14g 66s 61c","Gold","Sanddeep"
"Halcyona Anesthetic","10.3322","10g 33s 22c","Gold","Sanddeep"
"Hellswamp Boiled Potatoes","7.8983","7g 89s 83c","Gold","Sanddeep"
"Gweonid Dyed Feathers","33.4756","33g 47s 56c","Gold","Sanddeep"
"Marianople Duck Down","16.41","16g 41s 0c","Gold","Sanddeep"
"Dewstone Fine Thread","24.2518","24g 25s 18c","Gold","Sanddeep"
"Solzreed Braised Meat","28.4925","28g 49s 25c","Gold","Sanddeep"
"White Arden Trail Mix","21.2497","21g 24s 97c","Gold","Sanddeep"
"Lilyut Milk Soap","28.3466","28g 34s 66c","Gold","Sanddeep"
"Two Crowns Cream","18.605","18g 60s 50c","Gold","Sanddeep"
"Hellswamp Spicy Meat","14.031","14g 3s 10c","Gold","Sanddeep"
"Cinderstone Tart Mead","24.2373","24g 23s 73c","Gold","Sanddeep"
"Halcyona Wheat Biscuit","17.9735","17g 97s 35c","Gold","Sanddeep"
"Gweonid Apple Pies","29.2185","29g 21s 85c","Gold","Sanddeep"
"Marianople Sweeteners","14.4132","14g 41s 32c","Gold","Sanddeep"
"Dewstone Distilled Liquor","21.2175","21g 21s 75c","Gold","Sanddeep"
"Solzreed Dried Food","24.8963","24g 89s 63c","Gold","Sanddeep"
"White Arden Raisin Brandy","18.6104","18g 61s 4c","Gold","Sanddeep"
"Lilyut Cooking Oil","24.7708","24g 77s 8c","Gold","Sanddeep"
"Two Crowns Pomme Cakes","16.3151","16g 31s 51c","Gold","Sanddeep"
"Hellswamp Mushroom Pot Pies","12.3467","12g 34s 67c","Gold","Sanddeep"
"Cinderstone Sacred Candles","21.2058","21g 20s 58c","Gold","Sanddeep"
"Halcyona Yam Pasta","15.7706","15g 77s 6c","Gold","Sanddeep"
"Gweonid Piquant Spices","30.5474","30g 54s 74c","Gold","Sanddeep"
"Marianople Face Cream","15.0373","15g 3s 73c","Gold","Sanddeep"
"Dewstone Toy Robots","22.166","22g 16s 60c","Gold","Sanddeep"
"Solzreed Strawberry Smoothies","26.0199","26g 1s 99c","Gold","Sanddeep"
"White Arden Grilled Meat","19.4344","19g 43s 44c","Gold","Sanddeep"
"Lilyut Moonshine","25.8878","25g 88s 78c","Gold","Sanddeep"
"Two Crowns Flowerpots","17.0296","17g 2s 96c","Gold","Sanddeep"
"Hellswamp Ground Peanuts","12.8727","12g 87s 27c","Gold","Sanddeep"
"Cinderstone Medicinal Powder","22.1538","22g 15s 38c","Gold","Sanddeep"
"Halcyona Livestock Feed","16.4593","16g 45s 93c","Gold","Sanddeep"
"Gweonid Aged Honey","51.8183","51g 81s 83c","Gold","Sanddeep"
"Solzreed Aged Honey","43.9981","43g 99s 81c","Gold","Sanddeep"
"Two Crowns Aged Honey","28.4695","28g 46s 95c","Gold","Sanddeep"
"Halcyona Aged Honey","27.4844","27g 48s 44c","Gold","Sanddeep"
"Dewstone Aged Salve","36.3926","36g 39s 26c","Gold","Sanddeep"
"Lilyut Aged Salve","42.6529","42g 65s 29c","Gold","Sanddeep"
"Cinderstone Aged Salve","36.3723","36g 37s 23c","Gold","Sanddeep"
"Marianople Aged Cheese","24.4041","24g 40s 41c","Gold","Sanddeep"
"White Arden Aged Cheese","31.799","31g 79s 90c","Gold","Sanddeep"
"Hellswamp Aged Cheese","20.7632","20g 76s 32c","Gold","Sanddeep"
"Dewstone Aged Honey","37.3412","37g 34s 12c","Gold","Sanddeep"
"Lilyut Aged Honey","43.77","43g 77s 0c","Gold","Sanddeep"
"Cinderstone Aged Honey","37.3203","37g 32s 3c","Gold","Sanddeep"
"Marianople Aged Honey","25.0283","25g 2s 83c","Gold","Sanddeep"
"White Arden Aged Honey","32.6229","32g 62s 29c","Gold","Sanddeep"
"Hellswamp Aged Honey","21.2892","21g 28s 92c","Gold","Sanddeep"
"Gweonid Aged Salve","50.4894","50g 48s 94c","Gold","Sanddeep"
"Solzreed Aged Salve","42.8744","42g 87s 44c","Gold","Sanddeep"
"Two Crowns Aged Salve","27.7548","27g 75s 48c","Gold","Sanddeep"
"Halcyona Aged Salve","26.7957","26g 79s 57c","Gold","Sanddeep"
"Marianople Aged Salve","24.4041","24g 40s 41c","Gold","Sanddeep"
"White Arden Aged Salve","31.799","31g 79s 90c","Gold","Sanddeep"
"Hellswamp Aged Salve","20.7632","20g 76s 32c","Gold","Sanddeep"
"Gweonid Aged Cheese","50.4894","50g 48s 94c","Gold","Sanddeep"
"Solzreed Aged Cheese","42.8744","42g 87s 44c","Gold","Sanddeep"
"Two Crowns Aged Cheese","27.7548","27g 75s 48c","Gold","Sanddeep"
"Halcyona Aged Cheese","26.7957","26g 79s 57c","Gold","Sanddeep"
"Dewstone Aged Cheese","36.3926","36g 39s 26c","Gold","Sanddeep"
"Lilyut Aged Cheese","42.6529","42g 65s 29c","Gold","Sanddeep"
"Cinderstone Aged Cheese","36.3723","36g 37s 23c","Gold","Sanddeep"
"Gweonid Fertilizer","32.6747","32g 67s 47c","Gold","Sanddeep"
"Marianople Fertilizer","16.0365","16g 3s 65c","Gold","Sanddeep"
"Dewstone Fertilizer","23.683","23g 68s 30c","Gold","Sanddeep"
"Solzreed Fertilizer","27.8175","27g 81s 75c","Gold","Sanddeep"
"White Arden Fertilizer","20.7532","20g 75s 32c","Gold","Sanddeep"
"Lilyut Hills Fertilizer","27.6763","27g 67s 63c","Gold","Sanddeep"
"Two Crowns Fertilizer","18.1737","18g 17s 37c","Gold","Sanddeep"
"Hellswamp Fertilizer","13.7143","13g 71s 43c","Gold","Sanddeep"
"Cinderstone Fertilizer","23.6702","23g 67s 2c","Gold","Sanddeep"
"Halcyona Fertilizer","17.5619","17g 56s 19c","Gold","Sanddeep"
"Airain Dream Catchers","32.5996","32g 59s 96c","Gold","Sanddeep"
"Airain Triple Stout","28.4592","28g 45s 92c","Gold","Sanddeep"
"Airain Vegetable Seasoning","29.752","29g 75s 20c","Gold","Sanddeep"
"Airain Fertilizer","31.8213","31g 82s 13c","Gold","Sanddeep"
"Aubre Cradle Rice Flour","26.6875","26g 68s 75c","Gold","Sanddeep"
"Aubre Cradle Ethanol","23.3311","23g 33s 11c","Gold","Sanddeep"
"Aubre Cradle Deviled Eggs","24.3802","24g 38s 2c","Gold","Sanddeep"
"Aubre Cradle Fertilizer","26.0589","26g 5s 89c","Gold","Sanddeep"
"Ahnimar Hangover Cure","19.753","19g 75s 30c","Gold","Sanddeep"
"Ahnimar Mushroom Roulette","17.3119","17g 31s 19c","Gold","Sanddeep"
"Ahnimar Pressed Powder","18.0744","18g 7s 44c","Gold","Sanddeep"
"Ahnimar Fertilizer","19.2943","19g 29s 43c","Gold","Sanddeep"
"Karkasse Quilts","41.442","41g 44s 20c","Gold","Sanddeep"
"Karkasse Dragon Jerky","36.1372","36g 13s 72c","Gold","Sanddeep"
"Karkasse Burn Cream","37.7954","37g 79s 54c","Gold","Sanddeep"
"Karkasse Fertilizer","40.4495","40g 44s 95c","Gold","Sanddeep"
"Airain Aged Honey","50.4444","50g 44s 44c","Gold","Sanddeep"
"Aubre Cradle Aged Honey","41.1659","41g 16s 59c","Gold","Sanddeep"
"Ahnimar Aged Honey","30.274","30g 27s 40c","Gold","Sanddeep"
"Karkasse Aged Honey","64.3375","64g 33s 75c","Gold","Sanddeep"
"Airain Aged Salve","49.1516","49g 15s 16c","Gold","Sanddeep"
"Aubre Cradle Aged Salve","40.1167","40g 11s 67c","Gold","Sanddeep"
"Ahnimar Aged Salve","29.5115","29g 51s 15c","Gold","Sanddeep"
"Karkasse Aged Salve","62.6792","62g 67s 92c","Gold","Sanddeep"
"Airain Aged Cheese","49.1516","49g 15s 16c","Gold","Sanddeep"
"Aubre Cradle Aged Cheese","40.1167","40g 11s 67c","Gold","Sanddeep"
"Ahnimar Aged Cheese","29.5115","29g 51s 15c","Gold","Sanddeep"
"Karkasse Aged Cheese","62.6792","62g 67s 92c","Gold","Sanddeep"
"Two Crowns Antiquities","17.0296","17g 2s 96c","Gold","Sanddeep"
"White Arden Antiquities","19.4344","19g 43s 44c","Gold","Sanddeep"
"Solzreed Aged Cordial","8.0409","8g 4s 9c","Gold","Dewstone Plains"
"Gweonid Willow Arrows","8.3073","8g 30s 73c","Gold","Dewstone Plains"
"Original Lilyut Anvil Casts","5.9366","5g 93s 66c","Gold","Dewstone Plains"
"White Arden Silver Lumber","5.9366","5g 93s 66c","Gold","Dewstone Plains"
"Marianople Embroidered Fabric","6.6327","6g 63s 27c","Gold","Dewstone Plains"
"Two Crowns First Harvest Tea","9.4196","9g 41s 96c","Gold","Dewstone Plains"
"Cinderstone Shock Absorber","10.8905","10g 89s 5c","Gold","Dewstone Plains"
"Halcyona Organic Grains","11.2508","11g 25s 8c","Gold","Dewstone Plains"
"Hellswamp Spore Farm Wood","15.7175","15g 71s 75c","Gold","Dewstone Plains"
"Sanddeep Seafood Jerky","16.9198","16g 91s 98c","Gold","Dewstone Plains"
"Solzreed Strawberry Jam","8.0409","8g 4s 9c","Gold","Dewstone Plains"
"Solzreed Acorn Jelly","8.0409","8g 4s 9c","Gold","Dewstone Plains"
"Gweonid Grilled Goose","8.3073","8g 30s 73c","Gold","Dewstone Plains"
"Gweonid Goose Down","8.3073","8g 30s 73c","Gold","Dewstone Plains"
"Lilyut Alchemy Catalyst","5.9366","5g 93s 66c","Gold","Dewstone Plains"
"Lilyut Square Bricks","5.9366","5g 93s 66c","Gold","Dewstone Plains"
"White Arden Plywood","5.9366","5g 93s 66c","Gold","Dewstone Plains"
"White Arden Pinecone Powder","5.9366","5g 93s 66c","Gold","Dewstone Plains"
"Marianople Wool","6.6327","6g 63s 27c","Gold","Dewstone Plains"
"Marianople Facial Cleanser","6.6327","6g 63s 27c","Gold","Dewstone Plains"
"Two Crowns Lemon Juice","9.4196","9g 41s 96c","Gold","Dewstone Plains"
"Two Crowns Lavender Candy","9.4196","9g 41s 96c","Gold","Dewstone Plains"
"Cinderstone Airtight Stopper","10.8905","10g 89s 5c","Gold","Dewstone Plains"
"Cinderstone Metal Trim","10.8905","10g 89s 5c","Gold","Dewstone Plains"
"Halcyona Coarse Flour","11.2508","11g 25s 8c","Gold","Dewstone Plains"
"Halcyona Fine Flour","11.2508","11g 25s 8c","Gold","Dewstone Plains"
"Hellswamp Mushroom Sauce","15.7175","15g 71s 75c","Gold","Dewstone Plains"
"Hellswamp Sawdust Shavings","15.7175","15g 71s 75c","Gold","Dewstone Plains"
"Sanddeep Powdered Pearl","16.9198","16g 91s 98c","Gold","Dewstone Plains"
"Sanddeep Alchemic Pearls","16.9198","16g 91s 98c","Gold","Dewstone Plains"
"Solzreed Handicrafts Basket","8.0409","8g 4s 9c","Gold","Dewstone Plains"
"Gweonid Bug Repellent Wood","8.3073","8g 30s 73c","Gold","Dewstone Plains"
"Lilyut Special Spice","5.9366","5g 93s 66c","Gold","Dewstone Plains"
"White Arden Steamed Pumpkin","5.9366","5g 93s 66c","Gold","Dewstone Plains"
"Marianople Orange Drink","6.6327","6g 63s 27c","Gold","Dewstone Plains"
"Two Crowns Dried Seaweed","9.4196","9g 41s 96c","Gold","Dewstone Plains"
"Cinderstone Pickled Olives","10.8905","10g 89s 5c","Gold","Dewstone Plains"
"Halcyona Anesthetic","11.2508","11g 25s 8c","Gold","Dewstone Plains"
"Hellswamp Boiled Potatoes","15.7175","15g 71s 75c","Gold","Dewstone Plains"
"Sanddeep Fragrant Wood","16.9198","16g 91s 98c","Gold","Dewstone Plains"
"Gweonid Dyed Feathers","14.5907","14g 59s 7c","Gold","Dewstone Plains"
"Marianople Duck Down","11.9068","11g 90s 68c","Gold","Dewstone Plains"
"Solzreed Braised Meat","14.6228","14g 62s 28c","Gold","Dewstone Plains"
"White Arden Trail Mix","10.6731","10g 67s 31c","Gold","Dewstone Plains"
"Lilyut Milk Soap","10.6731","10g 67s 31c","Gold","Dewstone Plains"
"Two Crowns Cream","16.5261","16g 52s 61c","Gold","Dewstone Plains"
"Hellswamp Spicy Meat","28.1367","28g 13s 67c","Gold","Dewstone Plains"
"Cinderstone Tart Mead","20.0892","20g 8s 92c","Gold","Dewstone Plains"
"Halcyona Wheat Biscuit","20.3688","20g 36s 88c","Gold","Dewstone Plains"
"Sanddeep Medicinal Poultice","28.7955","28g 79s 55c","Gold","Dewstone Plains"
"Gweonid Apple Pies","12.834","12g 83s 40c","Gold","Dewstone Plains"
"Marianople Sweeteners","10.5038","10g 50s 38c","Gold","Dewstone Plains"
"Solzreed Dried Food","12.8604","12g 86s 4c","Gold","Dewstone Plains"
"White Arden Raisin Brandy","9.433","9g 43s 30c","Gold","Dewstone Plains"
"Lilyut Cooking Oil","9.433","9g 43s 30c","Gold","Dewstone Plains"
"Two Crowns Pomme Cakes","14.5145","14g 51s 45c","Gold","Dewstone Plains"
"Hellswamp Mushroom Pot Pies","24.589","24g 58s 90c","Gold","Dewstone Plains"
"Cinderstone Sacred Candles","17.6046","17g 60s 46c","Gold","Dewstone Plains"
"Halcyona Yam Pasta","17.8491","17g 84s 91c","Gold","Dewstone Plains"
"Sanddeep Preserved Meat","25.1614","25g 16s 14c","Gold","Dewstone Plains"
"Gweonid Piquant Spices","13.3833","13g 38s 33c","Gold","Dewstone Plains"
"Marianople Face Cream","10.9417","10g 94s 17c","Gold","Dewstone Plains"
"Solzreed Strawberry Smoothies","13.4108","13g 41s 8c","Gold","Dewstone Plains"
"White Arden Grilled Meat","9.8203","9g 82s 3c","Gold","Dewstone Plains"
"Lilyut Moonshine","9.8203","9g 82s 3c","Gold","Dewstone Plains"
"Two Crowns Flowerpots","15.1438","15g 14s 38c","Gold","Dewstone Plains"
"Hellswamp Ground Peanuts","25.6981","25g 69s 81c","Gold","Dewstone Plains"
"Cinderstone Medicinal Powder","18.3806","18g 38s 6c","Gold","Dewstone Plains"
"Halcyona Livestock Feed","18.6372","18g 63s 72c","Gold","Dewstone Plains"
"Sanddeep Fried Cucumbers","26.2976","26g 29s 76c","Gold","Dewstone Plains"
"Gweonid Aged Honey","22.1712","22g 17s 12c","Gold","Dewstone Plains"
"Solzreed Aged Honey","22.2188","22g 21s 88c","Gold","Dewstone Plains"
"Two Crowns Aged Honey","25.2119","25g 21s 19c","Gold","Dewstone Plains"
"Halcyona Aged Honey","31.246","31g 24s 60c","Gold","Dewstone Plains"
"Lilyut Aged Salve","15.6297","15g 62s 97c","Gold","Dewstone Plains"
"Cinderstone Aged Salve","30.0268","30g 2s 68c","Gold","Dewstone Plains"
"Marianople Aged Cheese","17.5158","17g 51s 58c","Gold","Dewstone Plains"
"White Arden Aged Cheese","15.6297","15g 62s 97c","Gold","Dewstone Plains"
"Hellswamp Aged Cheese","42.3333","42g 33s 33c","Gold","Dewstone Plains"
"Sanddeep Aged Cheese","43.3415","43g 34s 15c","Gold","Dewstone Plains"
"Lilyut Aged Honey","16.017","16g 1s 70c","Gold","Dewstone Plains"
"Cinderstone Aged Honey","30.8028","30g 80s 28c","Gold","Dewstone Plains"
"Marianople Aged Honey","17.9539","17g 95s 39c","Gold","Dewstone Plains"
"White Arden Aged Honey","16.017","16g 1s 70c","Gold","Dewstone Plains"
"Hellswamp Aged Honey","43.4423","43g 44s 23c","Gold","Dewstone Plains"
"Sanddeep Aged Honey","44.4778","44g 47s 78c","Gold","Dewstone Plains"
"Gweonid Aged Salve","21.622","21g 62s 20c","Gold","Dewstone Plains"
"Solzreed Aged Salve","21.6682","21g 66s 82c","Gold","Dewstone Plains"
"Two Crowns Aged Salve","24.5826","24g 58s 26c","Gold","Dewstone Plains"
"Halcyona Aged Salve","30.4581","30g 45s 81c","Gold","Dewstone Plains"
"Marianople Aged Salve","17.5158","17g 51s 58c","Gold","Dewstone Plains"
"White Arden Aged Salve","15.6297","15g 62s 97c","Gold","Dewstone Plains"
"Hellswamp Aged Salve","42.3333","42g 33s 33c","Gold","Dewstone Plains"
"Sanddeep Aged Salve","43.3415","43g 34s 15c","Gold","Dewstone Plains"
"Gweonid Aged Cheese","21.622","21g 62s 20c","Gold","Dewstone Plains"
"Solzreed Aged Cheese","21.6682","21g 66s 82c","Gold","Dewstone Plains"
"Two Crowns Aged Cheese","24.5826","24g 58s 26c","Gold","Dewstone Plains"
"Halcyona Aged Cheese","30.4581","30g 45s 81c","Gold","Dewstone Plains"
"Lilyut Aged Cheese","15.6297","15g 62s 97c","Gold","Dewstone Plains"
"Cinderstone Aged Cheese","30.0268","30g 2s 68c","Gold","Dewstone Plains"
"Gweonid Fertilizer","14.2622","14g 26s 22c","Gold","Dewstone Plains"
"Marianople Fertilizer","11.643","11g 64s 30c","Gold","Dewstone Plains"
"Solzreed Fertilizer","14.2919","14g 29s 19c","Gold","Dewstone Plains"
"White Arden Fertilizer","10.44","10g 44s 0c","Gold","Dewstone Plains"
"Lilyut Hills Fertilizer","10.44","10g 44s 0c","Gold","Dewstone Plains"
"Two Crowns Fertilizer","16.1509","16g 15s 9c","Gold","Dewstone Plains"
"Hellswamp Fertilizer","27.4729","27g 47s 29c","Gold","Dewstone Plains"
"Cinderstone Fertilizer","19.6226","19g 62s 26c","Gold","Dewstone Plains"
"Halcyona Fertilizer","19.8984","19g 89s 84c","Gold","Dewstone Plains"
"Sanddeep Fertilizer","28.1153","28g 11s 53c","Gold","Dewstone Plains"
"Airain Dream Catchers","20.2604","20g 26s 4c","Gold","Dewstone Plains"
"Airain Triple Stout","17.751","17g 75s 10c","Gold","Dewstone Plains"
"Airain Vegetable Seasoning","18.5344","18g 53s 44c","Gold","Dewstone Plains"
"Airain Fertilizer","19.7878","19g 78s 78c","Gold","Dewstone Plains"
"Aubre Cradle Rice Flour","15.1268","15g 12s 68c","Gold","Dewstone Plains"
